JobId,Description,Title,MinimumSalary,MaximumSalary,staticUrl,keySkills,locations,Job,createdDate
101222500830,"<div> <p> <strong> </strong>   </p> <ul> <li> The job duties and requirements are defined for the role of Informatica IICS data engineer. </li> </ul> <ul> <li> The senior role provides technical leadership and mentorship to junior team members. </li> </ul> <ul> <li> The candidate should have relevant experience working in at least 3 to 4 end to end project involving <br /> IICS. </li> </ul> <ul> <li> This position ensures the performance of all duties in accordance with the company s policies and <br /> procedures, all U.S. state and federal laws and regulations, wherein the company operates. </li> </ul> <p> <strong> Job Specification / Skills and Competencies </strong> </p> <ul> <li> Design, develop, and support Data Integration applications and infrastructure utilizing various <br /> technologies, primarily Informatica Cloud services, to process large volumes of data. </li> </ul> <ul> <li> Should have hands on experience in using Informatica Cloud services like Data Integration, Application <br /> Integration, B2B Exchange, Data Quality, API Management etc. </li> </ul> <ul> <li> Create and test simple/complex mapping tasks and task flows, debug issues and implement performance <br /> optimization techniques. </li> </ul> <ul> <li> Deep knowledge on installation of secure agents, configuring agent server, encryption, and <br /> authentication protocols in different Informatica cloud services, recommending optimal values for task <br /> level parameters for better memory utilization and performance improvement of data flows. </li> </ul> <ul> <li> Perform administrator activities like user account management, setting up permissions, creating <br /> connections, metering, license upgrades, product upgrades </li> </ul> <ul> <li> To adhere to the Information Security Management policies and procedures. </li> </ul> </div>",Senior IICS Data Engineer,600000,900000,https://www.naukri.com/job-listings-senior-iics-data-engineer-experionglobal-kochi-cochin-bangalore-bengaluru-trivandrum-thiruvananthapuram-3-to-6-years-101222500830,"['Application integration', 'PDF', 'Cloud Services', 'Information security management', 'Performance optimization', 'Data quality', 'Account management', 'Informatica', 'Performance improvement', 'Metering']","['Trivandrum', 'Kochi', 'Bengaluru']",Data Engineer,2022-12-10 23:47:38
160922005904,"<p><strong>Required Skill: </strong></p><br /><p> Minimum 3-5 years of relevant and proven experience as an Data engineer.</p><p>Good knowledge of Configuring and working on Multi-node clusters and distributed data processing framework Spark. Python and PySpark, Spark SQL.</p><p>Experience in process orchestration tools Apache Airflow, Apache NiFi etc. --(Good to have)</p><p>Experience in crafting scalable data pipelines, sophisticated event processing, analytics components using big data technology (Spark, Python, PySpark)</p><p>Knowledge on DevOps concepts and good to have exposure on CICD tools like Jenkins, CircleCI ,Airflow etc.</p><p>Worked on tools like Docker, Kubernetes. ---(Good to have)</p><br /><p><strong>Key Competencies & Personal Skills</strong></p><ul><li>Excellent organization skills, attention to detail, and ability to multi-task.</li><li>Demonstrated sense of responsibility and capability to deliver quickly.</li><li>Excellent communication skills.</li><li>Proactive problem-solver. Relationship builder and team player.</li><li>Flexibility to work in multiple complex projects and changing priorities.</li><li>Excellent interpersonal skill.</li><li>Flexible to learn.</li><li>Adaptability to continuously changing team requirements.</li><li>Strong analytical thinking and problem-solving skills</li></ul><br /><p><strong>Key Skills:</strong></p><ul><li>Work on robust, secure and architectural environment.</li><li>Opportunity to work in a technical satisfying environment.</li><li>Flawless blend of volume & niche to enrich your entire experience & add starts to your career.</li><li>Young fast-growing team.</li></ul><br /><br />",Data Engineer,1000000,2000000,https://www.naukri.com/job-listings-data-engineer-xoriant-kochi-cochin-pune-ahmedabad-gurgaon-gurugram-chennai-bangalore-bengaluru-mumbai-all-areas-7-to-12-years-160922005904,[],"['Chennai', 'Pune', 'Ahmedabad', 'Bengaluru', 'Kochi', 'Gurgaon', 'Mumbai (All Areas)']",Data Engineer,2022-12-02 20:45:18
281122001510,<p><strong>Roles and Responsibilities</strong> </p><br /><br /><p><strong>Desired Candidate Profile</strong> </p><br /><br /><p><strong>Perks and Benefits</strong> </p><br /><br />,Data Engineer,1000000,2000000,https://www.naukri.com/job-listings-data-engineer-v-soft-consulting-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-7-years-281122001510,[],"['Chennai', 'Pune', 'Delhi NCR', 'Ahmedabad', 'Bengaluru', 'Hyderabad', 'Kolkata', 'Mumbai (All Areas)']",Data Engineer,2022-12-07 15:01:44
301122913375,"<span> <span> <span> <span> <span> <span> As Big Data Engineer, you will develop, maintain, evaluate and test big data solutions. You will be involved in data engineering activities like Creating pipelines / workflows for Source to Target etc. </span> </span> </span> </span> </span> </span> <p> </p> <p> <span> <span> <span> <span> <span> <span> Responsibilities: </span> </span> </span> </span> </span> </span> </p> <ul> <li> <span> <span> <span> <span> You will be involved in the design of data solutions using Hadoop based technologies along with Hadoop, Azure, HDInsights for Cloudera based Data Late using Scala Programming. </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Responsible to Ingest data from files, streams and databases. Process the data with Hadoop, Scala, SQL Database, Spark, ML, IoT </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Develop programs in Scala and Python as part of data cleaning and processing </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Responsible to design and develop distributed, high volume, high velocity multi-threaded event processing systems </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Develop efficient software code for multiple use cases leveraging Python and Big Data technologies for various use cases built on the platform </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Provide high operational excellence guaranteeing high availability and platform stability </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Implement scalable solutions to meet the ever-increasing data volumes, using big data/cloud technologies Pyspark, Kafka, any Cloud computing etc. </span> </span> </span> </span> </li> </ul> <p> <span> <span> <span> <span> <span> <span> If you thrive in a dynamic, collaborative workplace, IBM provides an environment where you will be challenged and inspired every single day. And if you relish the freedom to bring creative, thoughtful solutions to the table, there s no limit to what you can accomplish here. </span> </span> </span> </span> </span> </span> <br /> <span> </span> <br /> <span> Required Technical and Professional Expertise </span> <span> </span> </p> <ul> <li> <span> <span> Overall industry experience of 12 years </span> </span> </li> <li> <span> <span> <span> <span> Proficient in any of the programming languages - Python, Scala or Java </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Mandatory experience in Mid to Expert Level programming capabilities in a large-scale enterprise </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> In-depth experience in modern data platform components such as the Hadoop, Hive, Pig, Spark, Python, Scala, etc </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Experience with Distributed Versioning Control environments such as GIT </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Familiarity with development tools - experience on either IntelliJ / Eclipse / VSCode IDE, Build Tool Maven </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Demonstrated experience in modern API platform design including how modern UI s are built consuming services / APIs. </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Experience on Azure cloud including Data Factory, Databricks, Data Lake Storage is highly preferred </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Solid experience in all phases of Software Development Lifecycle - plan, design, develop, test, release, maintain and support, decommission </span> </span> </span> </span> </li> </ul> <p> <span> Preferred Technical and Professional Expertise </span> <span> </span> <br /> <span> <span> <span> <span> <span> <span> Good to have at least one of the Certifications listed here: </span> </span> </span> </span> </span> </span> </p> <ul> <li> <span> <span> <span> <span> AZ 900 - Azure Fundamentals </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> DP 200, DP 201, DP 203, AZ 204 - Data Engineering </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> AZ 400 - Devops Certification </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> You love collaborative environments that use agile methodologies to encourage creative design thinking and find innovative ways to develop with cutting edge technologies </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Ambitious individual who can work under their own direction towards agreed targets/goals and with creative approach to work </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Intuitive individual with an ability to manage change and proven time management </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Proven interpersonal skills while contributing to team effort by accomplishing related results as needed </span> </span> </span> </span> </li> <li> <span> <span> <span> <span> Up-to-date technical knowledge by attending educational workshops, reviewing publications </span> </span> </span> </span> </li> </ul>",Data Engineer: Big Data,800000,1200000,https://www.naukri.com/job-listings-data-engineer-big-data-ibm-india-pvt-limited-bangalore-bengaluru-12-to-16-years-301122913375,"['Interpersonal skills', 'GIT', 'Time management', 'Hadoop', 'Software development life cycle']",['Bengaluru'],Data Engineer,2022-11-30 18:18:39
071222905404,"<p>We are looking for a Sr. Data Engineer SQL+Python to join our team on immediate basis (Next 30 days, max) with below mentioned responsibilities :<br /><br />Note - You must be available to join within next 2-4 weeks<br /><br />Roles and Responsibilities : <br /><br />- Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using Python & SQL.<br /><br />- Work with Data Scientists/BI teams to assist with data-related technical issues and support their data processing needs.<br /><br />- Build analytical tools that utilize the data pipeline to provide actionable insights into key business performance metrics.<br /><br />Mandatory Skills : <br /><br />- Proficient in Python (min 4 Yrs) , and SQL.<br /><br />- Good understanding of Relational databases, Big data environments<br /><br />- Proficient in building end-to-end data pipelines.<br /><br />- Experience Handling end to end development of projects without any additional support<br /><br />- Excellent communication skills and proven ability to handle customers.<br /><br />Good to Have : <br /><br />- Any experience with SAS/R<br /><br />- Experience using Rest/Soap apis for data movement.<br /><br />- Any experience with Spark/Scala</p>",Senior Data Engineer - SQL & Python,800000,1400000,https://www.naukri.com/job-listings-senior-data-engineer-sql-python-zorba-consulting-india-pvt-ltd-kolkata-mumbai-hyderabad-secunderabad-pune-chennai-ahmedabad-bangalore-bengaluru-delhi-ncr-3-to-5-years-071222905404,"['spark', 'Analytical', 'SAS R', 'SCALA', 'Relational databases', 'Infrastructure', 'Data processing', 'big data', 'Catering', 'Python']","['Chennai', 'Pune', 'Delhi NCR', 'Mumbai', 'Ahmedabad', 'Bengaluru', 'Hyderabad', 'Kolkata']",Data Engineer,2022-12-07 11:18:57
051222905290,"Role Description: <p> Data engineers to build data analytical solutions that will address increasingly complex business questions. Data Engineer will be a hands-on person responsible for designing, prototyping and implementing data products that support a wide variety of data processing, data science and analytics needs. Data Engineers work closely with data scientists, product managers, data platform team to understand the functional data requirements and leverage the underlying tech stack to come up with scalable, robust data mapplications which can crunch terabytes of data in real-time. Data products and applications you build will enable data driven decision making across business, analytics and operations. </p> <p> You should have expertise in designing, implementing, and operating stable, scalable, solutions to flow data from production systems into analytical data platform (big data tech stack MPP) and into end-user facing applications for both real-time and batch use cases </p> <p> </p> <p> The ability to do deep problem solving and build elegant, maintainable solutions to complex problems. Designing platforms as consumable data services across the organization using Big Data tech stack. Do high level design independently; Functional modelling, break-down of a module </p> <p> </p> <p> Influence product requirements & operational plans. Instill best practices for development and champion their adoption, while working with product managers to estimate and plan projects in agile development framework. </p> <p> </p> <p> Architectural & Design Choices, Deep knowledge on one or more tech stacks, identify alternative tech choices and trade-offs. Build and execute data modeling projects across multiple tech stacks i.e. big data, MPP, OLAP using agile development techniques </p> <p> </p> <p> Strong problem Solving skills, Identify feasible alternatives and freeze on the optimal choice of design approach. Strong engineering mindset - build automated monitoring, alerting, self healing (restartability/graceful failures) features while building the consumption pipelines. </p> <p> </p> <p> Challenge status quo and propose innovative ways to process, model, consume data when it comes to tech stack choices or design principles. Translate business requirements into technical specification (fact / dimension / filters / derivations / aggregations) </p> <p> </p> <p> Lead by example, mentor and guide team members on everything from structured problem solving to development of best practices </p> <p> An ideal candidate will have excellent communication skills to be able to work with engineering, product and business owners to develop and define key business questions and to build data sets that answer those questions. you should bring your passion for working with huge data sets and bringing datasets together to answer business questions and drive change </p> Skills Required (What you ll need): <p> </p> <ul> <li> 5-8 years' experience with a Bachelor s Degree in Computer Science, Engineering, Technology or related field required. 3 to 4 years of relevant software development experience with sound skills in database modeling (relational, multi-dimensional) & optimization and data architecture - databases e.g. Vertica </li> <li> In depth understanding of streaming technologies like Kafka, Spark Streaming. Proficiency in one of the programming languages preferably Java, Scala or Python. Good knowledge of Agile, SDLC/CICD practices and tools with good understanding of distributed systems </li> <li> Experience with Enterprise Business Intelligence Platform/Data platform sizing, tuning, optimization and system landscape integration in large-scale, enterprise deployments. </li> <li> Must have proven experience with Hadoop, Mapreduce, Hive, Spark, Scala programming. Must have in-depth knowledge of performance tuning/optimizing data processing jobs, debugging time consuming jobs. </li> <li> Proven experience in development of conceptual, logical, and physical data models for Hadoop, relational, EDW (enterprise data warehouse) and OLAP database solutions. </li> <li> Experience working extensively in multi-petabyte DW environments. Experience in engineering large-scale systems in a product environment </li> <li> Previous work experience:  <b> 5  </b> <b> </b> <b> Years </b> <b> </b> <b> of </b> <b> </b> <b> experience. </b> <b> </b> </li> </ul> <p> <b> Education </b> <b> </b> <b> Qualifications: </b> <b> </b> BE/B.Tech </p>",Data Engineer III,800000,1200000,https://www.naukri.com/job-listings-data-engineer-iii-flipkart-internet-private-limited-bangalore-bengaluru-5-to-8-years-051222905290,"['Performance tuning', 'Debugging', 'Agile', 'OLAP', 'Recruitment']",['Bengaluru'],Data Engineer,2022-12-05 16:24:01
071222502163,"<div> <div> <ul> <li> Create and maintain optimal data pipeline architecture </li> <li> Assemble large, complex data sets that meet functional / non-functional business requirements. </li> <li> Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc </li> <li> Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using AWS big data technologies. </li> <li> Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business performance metrics. </li> <li> Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs. </li> <li> Keep our data separated and secure across national boundaries through multiple data centers and AWS regions. </li> <li> Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader. </li> <li> Work with data and analytics experts to strive for greater functionality in our data systems. </li> </ul> <p> </p> <p> <strong> Wedon t need superheroes, just super minds </strong> </p> <p> </p> <ul> <li> Exceptional programming skills with Python or PySpark. </li> <li> Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases and NoSQL database. </li> <li> Working knowledge of AWS services such as Glue, Lambda and CloudFormation etc  </li> <li> Experience building and optimizing big data data pipelines, architectures (preferably in Git) </li> <li> Strong analytic skills related to working with unstructured datasets. </li> <li> Build processes supporting data transformation, data structures, metadata, dependency and workload management. </li> <li> A successful history of manipulating, processing and extracting value from large, disconnected datasets. </li> <li> Strong Communication along with project management and organizational skills. </li> <li> Experience supporting and working with cross-functional teams in a dynamic environment. </li> </ul> </div> </div>",Data Engineer,600000,1000000,https://www.naukri.com/job-listings-data-engineer-siemens-limited-bangalore-bengaluru-1-to-4-years-071222502163,"['Supply chain', 'Business services', 'Customer acquisition', 'metadata', 'Project management', 'Data structures', 'Business solutions', 'Operations', 'Analytics', 'SQL']",['Bengaluru'],Data Engineer,2022-12-07 19:48:29
160922500011,"<div> We are looking for a  <strong> <span> Staff Data Engineer  </span> </strong> to join the Data Engineering team, who will be responsible for integrating data into our Data Activation Platform from customers clinical, claims, and other data sources, executing analytical jobs and powering up the Innovaccer suite of products. You will work closely with customers to build data and analytics solutions to support their business needs, and be the engine that powers the partnership that we build with them.  <br /> In this role, you will work closely with a team of Data Engineers, in collaboration with the Product & Engineering teams, to implement the entire end-to-end data and analytics workflows on completely cloud-based environments (AWS or Azure), that will support customer objectives.  </div> <div> <div> <p> You'll work with some of the brightest minds in the industry, work with one of the richest healthcare data sets in the world, use cutting-edge technology, and see your efforts affect products and people on a regular basis.  </p> <p> <strong> A Day in the Life  </strong> </p> <ul> <li> Guide and mentor the team in best practices for handling the data.  </li> <li> Review and provide feedback before the deliverables are shared with the customer.  </li> <li> Play with and transform data.  </li> <li> Work towards creating easy-to-digest analytical reports for US healthcare customers.  </li> <li> Design and build interfaces that facilitate workflows between Data Activation Platform and client third party systems as scoped while complying with respective standards and industry best practices.  </li> <li> Define and document best practices along with thorough message specifications.  </li> <li> Monitor and tune the configuration of interfaces for high availability once deployed in production environments.  </li> </ul> <strong> What You Need  </strong> <ul> <li> 7 years in an analytics role in data ETL and analytics/reporting  </li> <li> Strong knowledge of SQL  </li> <li> Data modeling ability - knowledge of different data modeling concepts  </li> <li> File handling and transformations in Python is a good to have  </li> <li> Dashboarding experience (PowerBI/Tableau/Qlikview) will be a strong advantage  </li> <li> Self-starter, curious, accountable, enjoys a healthy level of autonomy, strong work ethic, able to succeed in a fast-paced, high-intensity startup environment  </li> <li> Extensive experience relaying technical and non-technical information in a clear and concise manner  </li> <li> Demonstrated expert problem solving and analytical skills  </li> <li> Excellence in multitasking and managing multiple high-priority customer engagements at once  </li> <li> Ability to assess complex client environments and workflows and arrive at integration solutions that will satisfy seamless experience between our platform and theirs  </li> </ul> </div> <div> </div> </div>",Staff Data Engineer,1000000,1400000,https://www.naukri.com/job-listings-staff-data-engineer-innovaccer-noida-hyderabad-secunderabad-chennai-bangalore-bengaluru-1-to-3-years-160922500011,"['Analytical skills', 'Health insurance', 'Product engineering', 'Claims', 'Data modeling', 'QlikView', 'Subject Matter Expert', 'US healthcare', 'SQL', 'Python']","['Chennai', 'Bengaluru', 'Hyderabad', 'Noida']",Data Engineer,2022-12-07 11:25:17
071222500224,"<div> <p> </p> <ul> <li> Ability to process and rationalize structured data and ability to integrate multiple large data sources and databases into one system  </li> <li> Proficient understanding of distributed computing principles and of the fundamental design principles behind a scalable application  </li> <li> Strong knowledge of the Big Data ecosystem  </li> <li> Practical experience in using HDFS or big data cloud storage  </li> <li> Practical expertise in developing applications and using querying tools on top of Hive, Spark (PySpark or ScalaSpark)  </li> <li> Strong Scala skills  </li> <li> Good communication skills (written and spoken), ability to engage with different stakeholders and to synthesise different opinions and priorities.  </li> <li> Experience in Python  </li> <li> Hands on experience in data migration project experience using  <strong> Snowflake  </strong> preferred  </li> <li> Hands on experience in  <strong> Modern data Platform  </strong> preferred  </li> </ul> <p> <u> Nice to Haves (not requirements):  </u> </p> <ul> <li> Knowledge of a Python web framework (preferably: Flask, Tornado, or twisted)  </li> <li> Basic understanding of front-end technologies, such as JavaScript, HTML/CSS  </li> <li> Knowledge of Elastic Search Stack (ELK)  </li> <li> Knowledge of and experience using data models and data dictionaries in a regulatory context. E.g., Banking and Financial Markets  <strong> .  </strong> </li> </ul> </div>",Data Engineer,1200000,1600000,https://www.naukri.com/job-listings-data-engineer-capco-technologies-pvt-ltd-bangalore-bengaluru-9-to-12-years-071222500224,"['Data migration', 'Front end', 'Financial markets', 'Diversity and Inclusion', 'SCALA', 'Javascript', 'HTML', 'big data', 'Financial services', 'Python']",['Bengaluru'],Data Engineer,2022-12-07 17:37:21
071222907652,"As Data engineer, you will develop and move data from the operational and external environments to the business intelligence environment using Ab Initio software. Skills include designing and developing extract, transform and load (ETL) processes.  <p> </p> <p> Responsibilities:  </p> <ul> <li> Coordinate with multiple technical teams to ensure apt integration of functions to identify and define necessary system enhancements to deploy new products and process improvements  </li> <li> Provide expertise in area and advanced knowledge of applications programming and ensure application design adheres to the overall architecture blueprint  </li> <li> Utilize advanced knowledge of system flow and develop standards for coding, testing, debugging, and implementation  </li> <li> Develop comprehensive knowledge of how areas of business, such as architecture and infrastructure, integrate to accomplish business goals  </li> <li> Resolve variety of high impact problems/projects through in-depth evaluation of complex business processes, system processes, and industry standards  </li> <li> Provide in-depth analysis with interpretive thinking to define issues and develop innovative solutions  </li> </ul> <p> <span> Required Technical and Professional Expertise </span> <span> </span> </p> <ul> <li> Minimum 6 years of experience in Abinitio development  </li> <li> Expertise in advanced Abinitio components  </li> <li> Ability to demonstrate micro / macro designing and familiar with Unix Commands and basic work experience in Unix Shell Scripting  </li> <li> Demonstrated ability in solutioning covering data ingestion, data cleansing, ETL, data mart creation and exposing data for consumers  </li> </ul> <p> <span> Preferred Technical and Professional Expertise </span> <span> </span> </p> <ul> <li> You love collaborative environments that use agile methodologies to encourage creative design thinking and find innovative ways to develop with cutting edge technologies  </li> <li> Ambitious individual who can work under their own direction towards agreed targets/goals and with creative approach to work  </li> <li> Intuitive individual with an ability to manage change and proven time management  </li> <li> Proven interpersonal skills while contributing to team effort by accomplishing related results as needed  </li> <li> Up-to-date technical knowledge by attending educational workshops, reviewing publications </li> </ul>",Data Engineer: Data Integration,600000,1000000,https://www.naukri.com/job-listings-data-engineer-data-integration-ibm-india-pvt-limited-pune-6-to-10-years-071222907652,"['data cleansing', 'Interpersonal skills', 'Time management', 'Creative designing', 'Operations']",['Pune'],Data Engineer,2022-12-07 13:15:08
071222905370,"Designs and builds solutions to move data from operational and external environments to the business intelligence environment using Ab Initio software and DataStage (formerly Ascential) - IBM s WebSphere Data Integration Suite. Skills include designing and developing extract, transform and load (ETL) processes. Experience includes full lifecycle implementation of the technical components of a business intelligence solution. Skills include: ETL, Informatica <p> </p> <p> <span> Required Technical and Professional Expertise </span> <span> </span> </p> <ul> <li> Informatica BDM, SQL, UNIX, Informatica BDM, SQL, UNIX. </li> <li> Strong understanding of Informatica Power center ETL tool with 3 to 6 years of relevant experience. </li> </ul> <p> <span> Preferred Technical and Professional Expertise </span> <span> </span> </p> <ul> <li> You love collaborative environments that use agile methodologies to encourage creative design thinking and find innovative ways to develop with cutting edge technologies </li> <li> Ambitious individual who can work under their own direction towards agreed targets/goals and with creative approach to work </li> <li> Intuitive individual with an ability to manage change and proven time management </li> <li> Proven interpersonal skills while contributing to team effort by accomplishing related results as needed </li> <li> Up-to-date technical knowledge by attending educational workshops, reviewing publications </li> </ul>",Data Engineer: Data Integration,700000,1100000,https://www.naukri.com/job-listings-data-engineer-data-integration-ibm-india-pvt-limited-hyderabad-secunderabad-3-to-6-years-071222905370,"['Interpersonal skills', 'Time management', 'Creative designing', 'Agile', 'Operations']",['Hyderabad'],Data Engineer,2022-12-07 11:18:09
091222501392,"<div> <p> </p> <ul> <li> We don t expect to be perfect, but we are always proactively seeking out ways to help ourselves and our teams to minimize pain points within our infrastructure and code base.  </li> </ul> <ul> <li> We have a team that focuses a lot on developer experience with the best tools, coding practices, design systems, etc.  </li> </ul> <ul> <li> We give autonomy and freedom to our engineer to turn their ideas into reality.  </li> </ul> <ul> <li> We are not afraid of failing when we are experimenting with different technologies, development methodologies, and tooling.  </li> </ul> <ul> <li> We build strong relationships with team members.  </li> </ul> <p> <br /> <strong> What you will be doing:  </strong> </p> <ul> <li> Building scalable, highly performant infrastructure to integrate a variety of raw data sources in Wizikey using APIs or scrapping or a combination of both.  </li> </ul> <ul> <li> Creating and maintaining optimal data pipeline architecture.  </li> </ul> <ul> <li> Developing batch & real-time solutions to power real-time analytics and intelligent insights in the product  </li> </ul> <ul> <li> Building prototypes, and proofs of concept for solutions.  </li> </ul> <ul> <li> Creating frameworks and tools for analytics and data scientist team members that assist them in building and optimizing our product.  </li> </ul> <ul> <li> Implementing complex analytical projects with a focus on collecting, managing, analyzing, and visualizing data.  </li> </ul> <ul> <li> Be in constant communication with team members and other relevant parties and convey results efficiently and clearly.  </li> </ul> <br /> <b> Qualifications  </b> <br /> <p> <strong> Skills & Qualifications:  </strong> </p> <ul> <li> You are an enthusiastic Software Engineer with a keen interest in data engineering and love to play with data  </li> </ul> <ul> <li> You have 3+ years of data engineering experience that includes handling a lot of different types of data using relevant tools.  </li> </ul> <ul> <li> You have performed software development in a production environment using a mainstream object-oriented programming language (Java, Python, Scala, etc.).  </li> </ul> <ul> <li> You have experience with ETL/ELT pipelines using both batch and real-time solutions.  </li> </ul> <ul> <li> You emphasize a lot of good practices like code quality, testing, following best practices and modularization on large codebases.  </li> </ul> <ul> <li> You have experience working with AWS and its tools.  </li> </ul> <p> <strong> Would be a plus if you have the following:  </strong> </p> <ul> <li> Experience with big data tools like Hadoop, Spark, Kafka, or similar  </li> </ul> <ul> <li> Experience with relational SQL and NoSQL databases  </li> </ul> <ul> <li> Experience with data pipeline and workflow management tools such as Airflow  </li> </ul> <ul> <li> Experience with stream-processing systems such as Spark-Streaming or similar.  </li> </ul> </div><br><br><p> </p>",Senior Data Engineer,400000,800000,https://www.naukri.com/job-listings-senior-data-engineer-wizikey-gurgaon-gurugram-3-to-4-years-091222501392,"['NoSQL', 'Coding', 'spark', 'Analytical', 'SCALA', 'Infrastructure', 'Object oriented programming', 'Analytics', 'SQL', 'Python']",['Gurgaon'],Data Engineer,2022-12-09 19:45:05
091222007348,"<p>  </p><p><strong>Responsibilities </strong></p><ul><li>Collaborate with business/customer & understand requirements</li><li>Create & maintain technical specifications, data mapping, data dictionary and operations run book</li><li>Design, implement, test, deploy, and maintain stable & secure data engineering solutions</li><li>Develop and perform unit, system, performance, and regression testing </li><li>Build and maintain data platform and analytics environments in cloud & on-premises</li><li>Support operational activities, automate repetitive tasks & troubleshoot issues</li><li>Define and promote best practices and design principles for data solutions and architecture</li><li>Work in onsite-offshore delivery model </li></ul><br /><p><strong>Qualifications</strong> </p><ul><li>Bachelor's degree in Computer Science/Software Engineering or equivalent combination of education and experience </li><li>8 + years of Total IT experience</li><li>6+ years of design and implementation experience in data lake, data warehouse, analytics, data migration, data integration & ML using AWS/Azure or On-premise data engineering technologies </li><li>Experience in at least one leading data integration platform (SSIS/Talend/Informatica/MuleSoft)</li><li>Experience in multiple database/data warehouse platforms (Oracle, Redshift, SQL DW etc.)</li><li>Knowledge of relational data modeling & data governance</li><li>Working knowledge of Software development practices such as Agile methodologies and DevOps</li></ul><br /><p><strong>Preferred qualifications </strong></p><ul><li>Experience/Understanding of US Pharma for R&D/Commercial business functions</li><li>Hands-on experience in Tableau/Power BI </li><li>Microsoft/AWS certified for engineering data solutions using Cloud services</li></ul>",Sr Data Engineer,2000000,3500000,https://www.naukri.com/job-listings-sr-data-engineer-celito-tech-india-hyderabad-secunderabad-8-to-13-years-091222007348,"['oracle', 'Mulesoft Anypoint', 'power bi', 'Tableau', 'SSIS', 'AZURE', 'redshift', 'Agile', 'Talend', 'AWS', 'Informatica Powercenter', 'SQL DW']",['Hyderabad'],Data Engineer,2022-12-09 15:33:11
